dataset,analysis_id,measure,k,estimate,se,pval,ci_lb,ci_ub,tau2,I2,significant,direction_fragile,direction_fragility_index,sig_fragile,sig_fragility_index,sig_fragility_type,clinical_fragile,clinical_fragility_index,max_effect_change,mean_effect_change,max_change_study_idx,ci_width,ci_width_change,composite_fragility,fragility_quotient,fragility_class,DFI_rate,SFI_rate,CFI_rate,MAFI_core,het_penalty,k_penalty,MAFI,MAFI_class
CD007784_pub3_data,25,OR,12,-0.259492927876562,0.0395704610667265,5.4628120617049e-11,-0.337049606418991,-0.181936249334134,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0286633740408487,0.00792728460142226,9,0.155113357084857,0.0170334908297629,0,0,Robust,0,0,0,0.0042995061061273,0,0.12,0.124299506106127,Robust
CD007784_pub3_data,26,OR,12,0.207206968806059,0.229987856814245,0.367616270728304,-0.243560947431416,0.657974885043534,0.169873583604895,52.1568565759678,FALSE,TRUE,1,FALSE,0,gain,TRUE,4,0.241921532775368,0.0752131547529646,7,0.90153583247495,0.066268465487626,2,0.0833333333333333,Moderate Fragility,0.0833333333333333,0,0.333333333333333,0.136288229916305,0.104313713151936,0.12,0.360601943068241,Moderate Fragility
CD007784_pub3_data,27,OR,27,-0.0381204264265779,0.390318719303875,0.922198412958282,-0.803131058753972,0.726890205900816,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0305735975498239,0.00560505533456623,5,1.53002126465479,0.0291461206487627,0,0,Robust,0,0,0,0.00458603963247359,0,0,0.00458603963247359,Robust
CD007784_pub3_data,28,OR,24,-0.0456452060116126,0.413563899290402,0.912115640444749,-0.856215553926749,0.764925141903524,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0341581879810699,0.00711369794995061,5,1.62114069583027,0.0348675688718134,0,0,Robust,0,0,0,0.00512372819716048,0,0,0.00512372819716048,Robust
CD007784_pub3_data,29,OR,22,-0.0532832892216081,0.432278270181441,0.90189998796756,-0.900533130076508,0.793966551633291,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0371043283439596,0.00826955075912405,5,1.6944996817098,0.0398764533582673,0,0,Robust,0,0,0,0.00556564925159394,0,0,0.00556564925159394,Robust
CD007784_pub3_data,30,OR,20,-0.079703581538863,0.452993482260581,0.860334301882918,-0.967554492000985,0.80814732892326,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0395374057455771,0.00906645793533667,14,1.77570182092425,0.0461301735375165,0,0,Robust,0,0,0,0.00593061086183656,0,0,0.00593061086183656,Robust
CD007784_pub3_data,31,OR,27,-0.0381204264265779,0.390318719303875,0.922198412958282,-0.803131058753972,0.726890205900816,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0305735975498239,0.00560505533456623,18,1.53002126465479,0.0291461206487628,0,0,Robust,0,0,0,0.00458603963247359,0,0,0.00458603963247359,Robust
CD007784_pub3_data,32,OR,12,0.207206968806059,0.229987856814245,0.367616270728304,-0.243560947431416,0.657974885043534,0.169873583604895,52.1568565759678,FALSE,TRUE,1,FALSE,0,gain,TRUE,4,0.241921532775368,0.0752131547529646,8,0.90153583247495,0.066268465487626,2,0.0833333333333333,Moderate Fragility,0.0833333333333333,0,0.333333333333333,0.136288229916305,0.104313713151936,0.12,0.360601943068241,Moderate Fragility
CD007784_pub3_data,33,OR,24,-0.0456452060116126,0.413563899290402,0.912115640444749,-0.856215553926749,0.764925141903524,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0341581879810699,0.00711369794995062,4,1.62114069583027,0.0348675688718136,0,0,Robust,0,0,0,0.00512372819716048,0,0,0.00512372819716048,Robust
CD007784_pub3_data,34,OR,22,-0.0532832892216081,0.432278270181441,0.901899987967561,-0.900533130076507,0.793966551633291,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0371043283439595,0.00826955075912406,4,1.6944996817098,0.0398764533582676,0,0,Robust,0,0,0,0.00556564925159392,0,0,0.00556564925159392,Robust
CD007784_pub3_data,35,OR,20,-0.079703581538863,0.452993482260581,0.860334301882918,-0.967554492000986,0.80814732892326,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0395374057455771,0.00906645793533668,4,1.77570182092425,0.0461301735375164,0,0,Robust,0,0,0,0.00593061086183656,0,0,0.00593061086183656,Robust
CD007784_pub3_data,36,OR,13,0.205569277816098,0.216056443030854,0.341370410844162,-0.217893569152206,0.629032124784402,0.152832878557097,47.9411788625049,FALSE,TRUE,1,FALSE,0,gain,TRUE,4,0.217208683618552,0.0621012527101259,1,0.846925693936607,0.0503394589082112,2,0.0769230769230769,Moderate Fragility,0.0769230769230769,0,0.307692307692308,0.124888994850475,0.0958823577250098,0.105,0.325771352575485,Moderate Fragility
CD007784_pub3_data,37,OR,13,-0.257488420383122,0.0395067729880733,7.1452320808981e-11,-0.334920272585146,-0.180056568181099,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0234783707368066,0.00645160691913151,6,0.154863704404047,0.0122778606478029,0,0,Robust,0,0,0,0.00352175561052099,0,0.105,0.108521755610521,Robust
CD007784_pub3_data,38,OR,14,-0.423857519296464,0.05752609157605,1.73087687200044e-13,-0.536606586956875,-0.311108451636053,0.0126596586129824,39.8906618249691,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0393259215139431,0.0149835267058029,7,0.225498135320822,0.0146272288680524,0,0,Robust,0,0,0,0.00589888822709147,0.0797813236499382,0.09,0.17568021187703,Low Fragility
CD007784_pub3_data,39,OR,27,-0.0381204264265779,0.390318719303875,0.922198412958282,-0.803131058753971,0.726890205900816,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0305735975498239,0.00560505533456622,17,1.53002126465479,0.0291461206487626,0,0,Robust,0,0,0,0.00458603963247359,0,0,0.00458603963247359,Robust
CD007784_pub3_data,40,OR,24,-0.0589177462489493,0.413617834243479,0.88672860801633,-0.869593804729625,0.751758312231727,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0335856664685708,0.00771217732872526,15,1.62135211696135,0.0348721230463084,0,0,Robust,0,0,0,0.00503784997028562,0,0,0.00503784997028562,Robust
CD007784_pub3_data,41,OR,22,-0.0532832892216081,0.432278270181441,0.901899987967561,-0.900533130076507,0.793966551633291,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0371043283439596,0.00826955075912405,5,1.6944996817098,0.0398764533582677,0,0,Robust,0,0,0,0.00556564925159394,0,0,0.00556564925159394,Robust
CD007784_pub3_data,42,OR,20,-0.079703581538863,0.452993482260581,0.860334301882918,-0.967554492000985,0.80814732892326,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0395374057455771,0.00906645793533666,3,1.77570182092425,0.0461301735375165,0,0,Robust,0,0,0,0.00593061086183656,0,0,0.00593061086183656,Robust
CD007784_pub3_data,43,OR,27,-0.0381204264265779,0.390318719303875,0.922198412958282,-0.803131058753971,0.726890205900816,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0305735975498239,0.00560505533456621,4,1.53002126465479,0.0291461206487626,0,0,Robust,0,0,0,0.00458603963247359,0,0,0.00458603963247359,Robust
CD007784_pub3_data,44,OR,24,-0.0456452060116126,0.413563899290402,0.912115640444749,-0.856215553926749,0.764925141903524,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0341581879810699,0.00711369794995061,4,1.62114069583027,0.0348675688718132,0,0,Robust,0,0,0,0.00512372819716048,0,0,0.00512372819716048,Robust
CD007784_pub3_data,45,OR,13,0.205569277816098,0.216056443030854,0.341370410844162,-0.217893569152206,0.629032124784402,0.152832878557097,47.9411788625049,FALSE,TRUE,1,FALSE,0,gain,TRUE,4,0.217208683618552,0.0621012527101259,7,0.846925693936607,0.0503394589082112,2,0.0769230769230769,Moderate Fragility,0.0769230769230769,0,0.307692307692308,0.124888994850475,0.0958823577250098,0.105,0.325771352575485,Moderate Fragility
CD007784_pub3_data,46,OR,22,-0.0532832892216081,0.432278270181441,0.90189998796756,-0.900533130076507,0.793966551633291,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0371043283439596,0.00826955075912406,4,1.6944996817098,0.0398764533582676,0,0,Robust,0,0,0,0.00556564925159394,0,0,0.00556564925159394,Robust
CD007784_pub3_data,47,OR,20,-0.079703581538863,0.452993482260581,0.860334301882918,-0.967554492000985,0.80814732892326,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0395374057455771,0.00906645793533666,2,1.77570182092425,0.0461301735375165,0,0,Robust,0,0,0,0.00593061086183656,0,0,0.00593061086183656,Robust
CD007784_pub3_data,48,OR,13,-0.257488420383123,0.0395067729880733,7.14523208089793e-11,-0.334920272585146,-0.180056568181099,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0234783707368064,0.00645160691913145,6,0.154863704404047,0.0122778606478029,0,0,Robust,0,0,0,0.00352175561052096,0,0.105,0.108521755610521,Robust
CD007784_pub3_data,49,OR,27,-0.0381204264265779,0.390318719303875,0.922198412958282,-0.803131058753972,0.726890205900816,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0305735975498239,0.00560505533456623,12,1.53002126465479,0.0291461206487628,0,0,Robust,0,0,0,0.00458603963247359,0,0,0.00458603963247359,Robust
CD007784_pub3_data,50,OR,14,-0.423857519296464,0.05752609157605,1.73087687200049e-13,-0.536606586956875,-0.311108451636053,0.0126596586129824,39.8906618249691,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0393259215139437,0.014983526705803,6,0.225498135320822,0.0146272288680524,0,0,Robust,0,0,0,0.00589888822709156,0.0797813236499382,0.09,0.17568021187703,Low Fragility
CD007784_pub3_data,51,OR,20,-0.079703581538863,0.452993482260581,0.860334301882918,-0.967554492000985,0.80814732892326,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0395374057455771,0.00906645793533667,8,1.77570182092425,0.0461301735375169,0,0,Robust,0,0,0,0.00593061086183656,0,0,0.00593061086183656,Robust
CD007784_pub3_data,52,OR,17,-0.0755771628116621,0.490220286047526,0.87747585461764,-1.03639126795574,0.885236942332411,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.046985552124528,0.00916849223951177,1,1.92162821028815,0.0591414680212816,0,0,Robust,0,0,0,0.0070478328186792,0,0.045,0.0520478328186792,Robust
CD007784_pub3_data,53,OR,13,-0.460754112449492,0.0641273909699997,6.72163284294352e-13,-0.58644148917321,-0.335066735725773,0.0134492257279524,35.3195542360545,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0485169728117442,0.0147872877919169,10,0.251374753447437,0.0155648490416531,0,0,Robust,0,0,0,0.00727754592176163,0.070639108472109,0.105,0.182916654393871,Low Fragility
CD007784_pub3_data,54,OR,12,-0.263680835366078,0.052315119950813,4.64944907583644e-07,-0.366216586316564,-0.161145084415592,0.00148520168140506,3.03245512831432,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0434578043463701,0.0160931271087733,2,0.205071501900972,0.0484368762250623,0,0,Robust,0,0,0,0.00651867065195552,0.00606491025662864,0.12,0.132583580908584,Robust
CD007784_pub3_data,55,OR,5,-0.669545370980894,0.161355203458949,3.33184659836225e-05,-0.985795758478567,-0.35329498348322,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.129253927385286,0.0506401410585979,3,0.632500774995347,0.103673670224407,0,0,Robust,0,0,0,0.0193880891077929,0,0.225,0.244388089107793,Low Fragility
CD007784_pub3_data,56,OR,5,-0.333155073731076,0.259819154124927,0.199752311575382,-0.842391258309594,0.176081110847442,0.0807030577034282,24.4296183061496,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.255085288799673,0.112376050290621,3,1.01847236915704,0.131072104412519,1,0,Low Fragility,0,0,0.2,0.078262793319951,0.0488592366122992,0.225,0.35212202993225,Moderate Fragility
CD007784_pub3_data,57,OR,9,0.389942744877939,0.39900069009832,0.328421434002513,-0.392084237521396,1.17196972727727,0.377729543810107,30.328308906325,FALSE,,,,,gain,,,,,3,1.56405396479867,,,,"",,,0,,0.06065661781265,0.165,,
CD007784_pub3_data,58,OR,22,-0.0794932938895189,0.432537708065239,0.854183300710592,-0.927251623652888,0.76826503587385,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0358893763771701,0.00739899885806832,6,1.69551665952674,0.0399002668337361,0,0,Robust,0,0,0,0.00538340645657552,0,0,0.00538340645657552,Robust
CD007784_pub3_data,59,OR,19,-0.0951295746122102,0.464843882582806,0.837846807958422,-1.00620684290828,0.815947693683856,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0408864052067877,0.00944751051140472,6,1.82215453659213,0.049931737730052,0,0,Robust,0,0,0,0.00613296078101816,0,0.015,0.0211329607810182,Robust
CD007784_pub3_data,60,OR,19,-0.101047303760085,0.464773114260023,0.82788719395545,-1.01198586869225,0.809891261172079,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0405418968449729,0.00920777904935777,6,1.82187712986433,0.0499241504363281,0,0,Robust,0,0,0,0.00608128452674593,0,0.015,0.021081284526746,Robust
CD007784_pub3_data,61,OR,17,-0.102565376561902,0.491481464832933,0.834693249828633,-1.06585134670344,0.860720593579636,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0455417378595682,0.0115169827924522,4,1.92657194028308,0.0592933952428157,0,0,Robust,0,0,0,0.00683126067893523,0,0.045,0.0518312606789352,Robust
CD007809_pub3_data,1,OR,11,-0.0180339247118092,0.606841992479414,0.976292226571191,-1.20742237427799,1.17135452485437,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.010361607377737,0.00551063186373592,8,2.37877689913236,0.116106429241197,0,0,Robust,0,0,0,0.00155424110666055,0,0.135,0.136554241106661,Robust
CD007809_pub3_data,2,OR,11,-0.0180339247118092,0.606841992479414,0.976292226571191,-1.20742237427799,1.17135452485437,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.010361607377737,0.00551063186373592,8,2.37877689913236,0.116106429241197,0,0,Robust,0,0,0,0.00155424110666055,0,0.135,0.136554241106661,Robust
CD007809_pub3_data,3,OR,10,-0.00767231733407222,0.636542201468249,0.99038323725738,-1.25527210685168,1.23992747218353,0,0,FALSE,TRUE,2,FALSE,0,gain,FALSE,0,0.0126713482956299,0.00489593383305518,8,2.49519957903521,0.134973238334662,1,0.2,Low Fragility,0.2,0,0,0.0819007022443445,0,0.15,0.231900702244345,Low Fragility
CD007809_pub3_data,4,OR,10,-0.297491876137183,0.479170383372325,0.534699772378437,-1.23664857000519,0.641664817730824,0,0,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.301627218127374,0.0464669630550413,1,1.87831338773602,0.125233244100986,2,0.1,Moderate Fragility,0.1,0,0.1,0.105244082719106,0,0.15,0.255244082719106,Low Fragility
CD007809_pub3_data,5,OR,9,-0.0174567850363667,0.298036136057285,0.953292445293802,-0.601596877800124,0.56668330772739,0.186588876770872,26.8898651274909,FALSE,TRUE,2,FALSE,0,gain,TRUE,1,0.265933393684076,0.0643759169965523,8,1.16828018552751,0.124542986305691,2,0.222222222222222,Moderate Fragility,0.222222222222222,0,0.111111111111111,0.151001120163723,0.0537797302549818,0.165,0.369780850418704,Moderate Fragility
CD007809_pub3_data,6,OR,9,0.283909928728888,0.465017344635982,0.541506662212308,-0.627507318944087,1.19532717640186,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,3,0.183399451511472,0.055134852532992,8,1.82283449534595,0.119408853966838,1,0,Low Fragility,0,0,0.333333333333333,0.0941765843933875,0,0.165,0.259176584393388,Low Fragility
CD007809_pub3_data,7,OR,4,0.00988263661491192,1.00399934082222,0.992146333644389,-1.95791991189859,1.97768518512841,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.00327544796259907,0.00163928171889803,4,3.935605097027,0.608841381672056,0,0,Robust,0,0,0,0.000491317194389861,0,0.24,0.24049131719439,Low Fragility
CD007809_pub3_data,8,OR,4,0.00988263661491192,1.00399934082222,0.992146333644389,-1.95791991189859,1.97768518512841,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.00327544796259907,0.00163928171889803,4,3.935605097027,0.608841381672056,0,0,Robust,0,0,0,0.000491317194389861,0,0.24,0.24049131719439,Low Fragility
CD007809_pub3_data,9,OR,4,0.00988263661491192,1.00399934082222,0.992146333644389,-1.95791991189859,1.97768518512841,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.00327544796259907,0.00163928171889803,4,3.935605097027,0.608841381672056,0,0,Robust,0,0,0,0.000491317194389861,0,0.24,0.24049131719439,Low Fragility
CD007809_pub3_data,10,OR,4,0.00988263661491192,1.00399934082222,0.992146333644389,-1.95791991189859,1.97768518512841,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.00327544796259907,0.00163928171889803,4,3.935605097027,0.608841381672056,0,0,Robust,0,0,0,0.000491317194389861,0,0.24,0.24049131719439,Low Fragility
CD007809_pub3_data,12,OR,4,0.00988263661491192,1.00399934082222,0.992146333644389,-1.95791991189859,1.97768518512841,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.00327544796259907,0.00163928171889803,4,3.935605097027,0.608841381672056,0,0,Robust,0,0,0,0.000491317194389861,0,0.24,0.24049131719439,Low Fragility
CD007809_pub3_data,13,OR,4,0.00988263661491192,1.00399934082222,0.992146333644389,-1.95791991189859,1.97768518512841,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.00327544796259907,0.00163928171889803,4,3.935605097027,0.608841381672056,0,0,Robust,0,0,0,0.000491317194389861,0,0.24,0.24049131719439,Low Fragility
CD007837_pub3_data,1,OR,11,-0.0187851855465196,0.611981735612484,0.975512249401161,-1.2182473465433,1.18067697545026,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0187851855465196,0.00341967708327584,4,2.39892432199356,0.117090767493722,0,0,Robust,0,0,0,0.00281777783197794,0,0.135,0.137817777831978,Robust
CD007837_pub3_data,2,OR,5,-0.176984776992194,0.906535134239331,0.84521123395816,-1.95376099082147,1.59979143683708,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.125422900191978,0.0535383403557011,1,3.55355242765855,0.419460533926018,0,0,Robust,0,0,0,0.0188134350287967,0,0.225,0.243813435028797,Low Fragility
CD007837_pub3_data,3,OR,4,-1.53827495902435,0.64170404560029,0.016522166761481,-2.79599177713456,-0.280558140914128,0.229939134438165,8.85861808189182,TRUE,FALSE,0,TRUE,1,loss,FALSE,0,1.3129222520341,0.471221992023952,4,2.51543363622043,0.801434380759667,1,0.25,Low Fragility,0,0.25,0,0.2375,0.0177172361637836,0.24,0.495217236163784,Moderate Fragility
CD007837_pub3_data,4,OR,6,0,0.828526736792974,1,-1.62388256434273,1.62388256434273,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0,0,1,3.24776512868545,0.309995550225383,0,0,Robust,0,0,0,0,0,0.21,0.21,Low Fragility
CD007837_pub3_data,5,OR,6,0,0.828526736792974,1,-1.62388256434273,1.62388256434273,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0,0,1,3.24776512868545,0.309995550225383,0,0,Robust,0,0,0,0,0,0.21,0.21,Low Fragility
CD007837_pub3_data,6,OR,5,-0.136172947182505,0.907896794217677,0.880774671247253,-1.91561796552852,1.64327207116351,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.136172947182505,0.0544216596521976,1,3.55889003669204,0.420092545012121,0,0,Robust,0,0,0,0.0204259420773758,0,0.225,0.245425942077376,Low Fragility
CD007837_pub3_data,7,OR,5,-0.0415392089997194,0.910038629223374,0.963592767498257,-1.82518214681773,1.74210372881829,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0415392089997194,0.0166609140007684,3,3.56728587563603,0.421090602453218,0,0,Robust,0,0,0,0.00623088134995791,0,0.225,0.231230881349958,Low Fragility
