"dataset_name","analysis_key","k_total","k_valid","invalid_rows","nonint_ai","nonint_ci","nonint_n1","nonint_n2","double_zero","sparse_events"
"CD002971_pub6_data","11::overall",4,4,0,0,0,0,0,0,0
"CD002971_pub6_data","14::overall",6,6,0,0,0,0,0,0,0
"CD002971_pub6_data","15::overall",2,2,0,0,0,0,0,0,0
"CD003129_pub2_data","1::overall",4,4,0,0,0,0,0,0,0
"CD003129_pub2_data","5::overall",2,2,0,0,0,0,0,1,1
"CD003129_pub2_data","6::overall",5,5,0,0,0,0,0,2,5
"CD003129_pub2_data","7::overall",5,5,0,0,0,0,0,0,5
"CD003216_pub3_data","1::overall",26,26,0,0,0,0,0,5,10
"CD003216_pub3_data","2::overall",15,15,0,0,0,0,0,10,12
"CD003216_pub3_data","3::overall",9,9,0,0,0,0,0,7,8
"CD003216_pub3_data","4::overall",5,5,0,0,0,0,0,2,2
"CD003216_pub3_data","5::overall",2,2,0,0,0,0,0,2,2
"CD003216_pub3_data","6::overall",3,3,0,0,0,0,0,0,2
"CD003218_pub3_data","1::overall",3,3,0,0,0,0,0,3,3
"CD003218_pub3_data","2::overall",5,5,0,0,0,0,0,5,5
"CD003218_pub3_data","3::overall",2,2,0,0,0,0,0,2,2
"CD003218_pub3_data","4::overall",2,2,0,0,0,0,0,2,2
"CD003218_pub3_data","5::overall",6,6,0,0,0,0,0,6,6
"CD003331_pub6_data","1::overall",36,36,0,0,0,0,0,1,22
"CD003331_pub6_data","2::overall",8,8,0,0,0,0,0,0,2
"CD003331_pub6_data","3::overall",24,24,0,0,0,0,0,0,10
"CD003331_pub6_data","4::overall",8,8,0,0,0,0,0,0,0
"CD003331_pub6_data","5::overall",10,10,0,0,0,0,0,0,6
"CD003331_pub6_data","6::overall",6,6,0,0,0,0,0,0,0
"CD003331_pub6_data","7::overall",22,22,0,0,0,0,0,22,22
"CD003331_pub6_data","8::overall",38,38,0,0,0,0,0,38,38
"CD003331_pub6_data","9::overall",3,3,0,0,0,0,0,3,3
"CD003333_pub4_data","1::overall",5,5,0,0,0,0,0,0,0
"CD003333_pub4_data","2::overall",5,5,0,0,0,0,0,0,0
"CD003333_pub4_data","3::overall",5,5,0,0,0,0,0,0,1
"CD003357_pub5_data","1::overall",10,10,0,0,0,0,0,0,0
"CD003357_pub5_data","2::overall",9,9,0,0,0,0,0,0,1
"CD003357_pub5_data","3::overall",7,7,0,0,0,0,0,0,1
"CD003357_pub5_data","4::overall",5,5,0,0,0,0,0,0,2
"CD003357_pub5_data","5::overall",3,3,0,0,0,0,0,0,1
"CD003376_pub4_data","1::overall",98,98,0,0,0,0,0,43,77
"CD003376_pub4_data","2::overall",70,70,0,0,0,0,0,18,33
"CD003376_pub4_data","3::overall",32,32,0,0,0,0,0,9,20
"CD003376_pub4_data","4::overall",24,24,0,0,0,0,0,7,14
"CD003376_pub4_data","5::overall",26,26,0,0,0,0,0,6,9
"CD003376_pub4_data","6::overall",14,14,0,0,0,0,0,1,5
"CD003376_pub4_data","7::overall",8,8,0,0,0,0,0,3,5
"CD003376_pub4_data","9::overall",3,3,0,0,0,0,0,3,3
"CD003414_pub4_data","1::1",8,8,0,0,0,0,0,0,0
"CD003414_pub4_data","1::2",5,5,0,0,0,0,0,0,0
"CD003414_pub4_data","1::3",4,4,0,0,0,0,0,0,0
"CD003414_pub4_data","2::1",14,14,0,0,0,0,0,0,3
"CD003414_pub4_data","2::2",5,5,0,0,0,0,0,0,2
"CD003414_pub4_data","2::3",5,5,0,0,0,0,0,0,3
"CD003414_pub4_data","3::1",8,8,0,0,0,0,0,0,0
"CD003414_pub4_data","3::2",4,4,0,0,0,0,0,0,0
"CD003414_pub4_data","3::3",5,5,0,0,0,0,0,0,0
"CD003414_pub4_data","4::1",17,17,0,0,0,0,0,0,0
"CD003414_pub4_data","4::2",6,6,0,0,0,0,0,0,0
"CD003414_pub4_data","4::3",6,6,0,0,0,0,0,0,0
"CD003414_pub4_data","5::1",4,4,0,0,0,0,0,0,1
"CD003414_pub4_data","6::1",7,7,0,0,0,0,0,0,3
"CD003414_pub4_data","6::2",4,4,0,0,0,0,0,0,1
"CD003414_pub4_data","6::3",3,3,0,0,0,0,0,0,1
"CD003414_pub4_data","7::1",9,9,0,0,0,0,0,9,9
"CD003414_pub4_data","7::2",5,5,0,0,0,0,0,5,5
"CD003414_pub4_data","7::3",3,3,0,0,0,0,0,3,3
"CD003414_pub4_data","4::4",2,2,0,0,0,0,0,0,0
"CD003414_pub4_data","1::overall",2,2,0,0,0,0,0,0,0
"CD003414_pub4_data","2::overall",2,2,0,0,0,0,0,0,0
"CD003414_pub4_data","3::overall",2,2,0,0,0,0,0,1,1
"CD003429_pub5_data","1::overall",3,3,0,0,0,0,0,3,3
"CD003429_pub5_data","2::overall",2,2,0,0,0,0,0,0,0
"CD003429_pub5_data","3::overall",2,2,0,0,0,0,0,0,0
"CD003429_pub5_data","4::1",2,2,0,0,0,0,0,2,2
"CD003429_pub5_data","5::overall",3,3,0,0,0,0,0,3,3
"CD003429_pub5_data","6::overall",2,2,0,0,0,0,0,2,2
"CD003429_pub5_data","7::1",3,3,0,0,0,0,0,3,3
"CD003429_pub5_data","7::2",2,2,0,0,0,0,0,2,2
"CD003429_pub5_data","8::1",3,3,0,0,0,0,0,3,3
"CD003429_pub5_data","8::2",2,2,0,0,0,0,0,2,2
"CD003429_pub5_data","9::overall",2,2,0,0,0,0,0,2,2
"CD003429_pub5_data","10::1",2,2,0,0,0,0,0,0,0
"CD003429_pub5_data","10::2",2,2,0,0,0,0,0,0,1
"CD003429_pub5_data","10::3",2,2,0,0,0,0,0,0,2
"CD003451_pub3_data","1::overall",25,25,0,0,0,0,0,25,25
"CD003451_pub3_data","2::overall",37,37,0,0,0,0,0,37,37
"CD003451_pub3_data","3::overall",17,17,0,0,0,0,0,17,17
"CD003451_pub3_data","4::overall",3,3,0,0,0,0,0,3,3
"CD003477_pub5_data","1::overall",32,32,0,0,0,0,0,32,32
"CD003477_pub5_data","2::overall",28,28,0,0,0,0,0,28,28
"CD003477_pub5_data","3::overall",24,24,0,0,0,0,0,24,24
"CD003477_pub5_data","4::overall",23,23,0,0,0,0,0,23,23
"CD003477_pub5_data","5::overall",28,28,0,0,0,0,0,28,28
"CD003477_pub5_data","6::overall",10,10,0,0,0,0,0,10,10
"CD003477_pub5_data","7::overall",13,13,0,0,0,0,0,13,13
"CD003511_pub6_data","1::1",8,8,0,0,0,0,0,0,0
"CD003511_pub6_data","2::1",6,6,0,0,0,0,0,0,0
"CD003511_pub6_data","2::2",2,2,0,0,0,0,0,0,0
"CD003511_pub6_data","3::1",3,3,0,0,0,0,0,0,0
"CD003511_pub6_data","3::2",5,5,0,0,0,0,0,0,0
"CD003511_pub6_data","4::1",4,4,0,0,0,0,0,0,0
"CD003511_pub6_data","4::2",2,2,0,0,0,0,0,0,0
"CD003511_pub6_data","5::overall",5,5,0,0,0,0,0,0,0
"CD003511_pub6_data","6::overall",4,4,0,0,0,0,0,0,2
"CD003511_pub6_data","7::overall",3,3,0,0,0,0,0,0,3
"CD003511_pub6_data","8::overall",3,3,0,0,0,0,0,2,3
"CD003511_pub6_data","9::overall",2,2,0,0,0,0,0,1,2
"CD003519_pub5_data","1::overall",22,22,0,0,0,0,0,0,0
"CD003519_pub5_data","2::overall",15,15,0,0,0,0,0,0,0
"CD003519_pub5_data","3::overall",15,15,0,0,0,0,0,0,1
"CD003519_pub5_data","4::overall",13,11,2,0,0,0,0,0,1
"CD003519_pub5_data","5::overall",12,12,0,0,0,0,0,0,1
"CD003519_pub5_data","12::overall",14,14,0,0,0,0,0,0,1
"CD003519_pub5_data","13::overall",13,13,0,0,0,0,0,0,1
"CD003519_pub5_data","18::overall",8,8,0,0,0,0,0,0,0
"CD003519_pub5_data","20::overall",4,4,0,0,0,0,0,0,1
"CD003519_pub5_data","21::overall",3,3,0,0,0,0,0,0,1
"CD003519_pub5_data","25::overall",3,3,0,0,0,0,0,0,0
"CD003519_pub5_data","1::1",14,14,0,0,0,0,0,0,0
"CD003519_pub5_data","1::2",22,22,0,0,0,0,0,0,0
"CD003519_pub5_data","2::1",14,14,0,0,0,0,0,0,1
"CD003519_pub5_data","2::2",18,18,0,0,0,0,0,0,2
"CD003519_pub5_data","3::1",22,16,6,0,0,0,0,0,0
"CD003519_pub5_data","3::2",19,14,5,0,0,0,0,0,2
"CD003594_pub7_data","1::1",17,17,0,0,0,0,0,3,8
"CD003594_pub7_data","1::2",15,15,0,0,0,0,0,1,6
"CD003594_pub7_data","2::1",15,15,0,0,0,0,0,3,3
"CD003594_pub7_data","2::2",11,11,0,0,0,0,0,2,4
"CD003594_pub7_data","3::overall",9,9,0,0,0,0,0,3,3
"CD003594_pub7_data","4::1",3,3,0,0,0,0,0,0,2
"CD003594_pub7_data","4::2",3,3,0,0,0,0,0,0,2
"CD003594_pub7_data","1::3",9,9,0,0,0,0,0,1,1
"CD003594_pub7_data","2::overall",6,6,0,0,0,0,0,0,4
"CD003594_pub7_data","3::1",3,3,0,0,0,0,0,1,1
"CD003594_pub7_data","3::2",3,3,0,0,0,0,0,1,1
"CD003594_pub7_data","3::3",2,2,0,0,0,0,0,0,0
"CD003594_pub7_data","3::4",2,2,0,0,0,0,0,0,0
"CD003594_pub7_data","4::overall",8,8,0,0,0,0,0,4,6
"CD003594_pub7_data","2::3",6,6,0,0,0,0,0,0,0
"CD003594_pub7_data","5::1",5,5,0,0,0,0,0,0,3
"CD003594_pub7_data","5::2",5,5,0,0,0,0,0,0,3
"CD003594_pub7_data","5::3",5,5,0,0,0,0,0,1,2
"CD003594_pub7_data","5::4",2,2,0,0,0,0,0,0,1
"CD003594_pub7_data","5::overall",3,3,0,0,0,0,0,2,2
"CD003594_pub7_data","6::1",2,2,0,0,0,0,0,0,0
"CD003594_pub7_data","6::2",2,2,0,0,0,0,0,0,0
"CD003594_pub7_data","6::3",2,2,0,0,0,0,0,0,1
"CD003594_pub7_data","1::overall",8,8,0,0,0,0,0,0,1
"CD003594_pub7_data","6::overall",2,2,0,0,0,0,0,2,2
"CD003594_pub7_data","4::3",2,2,0,0,0,0,0,0,1
"CD003594_pub7_data","4::4",2,2,0,0,0,0,0,0,2
"CD003594_pub7_data","4::5",2,2,0,0,0,0,0,0,2
"CD003598_pub3_data","1::overall",66,66,0,0,0,0,0,33,58
"CD003598_pub3_data","2::overall",60,60,0,0,0,0,0,26,38
"CD003598_pub3_data","3::overall",56,56,0,0,0,0,0,48,51
"CD003598_pub3_data","4::overall",30,30,0,0,0,0,0,30,30
"CD003598_pub3_data","5::overall",45,45,0,0,0,0,0,43,44
"CD003598_pub3_data","6::overall",39,39,0,0,0,0,0,32,37
"CD003598_pub3_data","7::overall",20,20,0,0,0,0,0,12,15
"CD003598_pub3_data","8::overall",23,23,0,0,0,0,0,13,19
"CD003598_pub3_data","9::overall",24,24,0,0,0,0,0,20,21
"CD003598_pub3_data","10::overall",36,36,0,0,0,0,0,20,23
"CD003598_pub3_data","11::overall",36,36,0,0,0,0,0,22,27
"CD003598_pub3_data","12::overall",10,10,0,0,0,0,0,6,7
"CD003598_pub3_data","13::overall",19,19,0,0,0,0,0,10,14
"CD003598_pub3_data","14::overall",16,16,0,0,0,0,0,7,11
"CD003598_pub3_data","15::overall",11,11,0,0,0,0,0,2,8
"CD003598_pub3_data","16::overall",12,12,0,0,0,0,0,5,9
"CD003598_pub3_data","17::overall",12,12,0,0,0,0,0,5,10
"CD003598_pub3_data","18::overall",8,8,0,0,0,0,0,5,6
"CD003598_pub3_data","19::overall",14,14,0,0,0,0,0,12,12
"CD003598_pub3_data","20::overall",9,9,0,0,0,0,0,1,4
"CD003598_pub3_data","21::overall",13,13,0,0,0,0,0,8,10
"CD003598_pub3_data","22::overall",9,9,0,0,0,0,0,1,4
"CD003598_pub3_data","23::overall",10,10,0,0,0,0,0,3,4
"CD003598_pub3_data","24::overall",15,15,0,0,0,0,0,4,12
"CD003598_pub3_data","25::overall",14,14,0,0,0,0,0,9,12
"CD003598_pub3_data","26::overall",6,6,0,0,0,0,0,2,6
"CD003598_pub3_data","27::overall",6,6,0,0,0,0,0,2,6
"CD003598_pub3_data","28::overall",10,10,0,0,0,0,0,3,7
"CD003598_pub3_data","29::overall",3,3,0,0,0,0,0,0,2
"CD003598_pub3_data","30::overall",4,4,0,0,0,0,0,0,3
"CD003598_pub3_data","31::overall",2,2,0,0,0,0,0,0,1
"CD003598_pub3_data","33::overall",7,7,0,0,0,0,0,2,4
"CD003598_pub3_data","35::overall",2,2,0,0,0,0,0,0,2
"CD003774_pub5_data","1::overall",140,140,0,0,0,0,0,6,35
"CD003774_pub5_data","2::overall",101,101,0,0,0,0,0,9,35
"CD003774_pub5_data","3::overall",76,76,0,0,0,0,0,5,15
"CD003774_pub5_data","4::overall",90,90,0,0,0,0,0,6,20
"CD003774_pub5_data","5::overall",66,66,0,0,0,0,0,10,19
"CD003774_pub5_data","6::overall",27,27,0,0,0,0,0,2,9
"CD003774_pub5_data","7::overall",16,16,0,0,0,0,0,0,0
"CD003774_pub5_data","8::overall",25,25,0,0,0,0,0,5,11
"CD003774_pub5_data","9::overall",26,26,0,0,0,0,0,3,9
"CD003774_pub5_data","10::overall",25,25,0,0,0,0,0,5,11
"CD003774_pub5_data","11::overall",41,41,0,0,0,0,0,5,18
"CD003774_pub5_data","12::overall",15,15,0,0,0,0,0,4,10
"CD003774_pub5_data","13::overall",17,17,0,0,0,0,0,0,0
"CD003774_pub5_data","14::overall",14,14,0,0,0,0,0,1,9
"CD003774_pub5_data","15::overall",42,42,0,0,0,0,0,2,10
"CD003774_pub5_data","16::overall",13,13,0,0,0,0,0,0,0
"CD003774_pub5_data","17::overall",4,4,0,0,0,0,0,0,0
"CD003774_pub5_data","18::overall",23,23,0,0,0,0,0,6,8
"CD003833_pub5_data","1::overall",6,6,0,0,0,0,0,6,6
"CD003833_pub5_data","2::overall",3,3,0,0,0,0,0,3,3
"CD003833_pub5_data","3::overall",15,15,0,0,0,0,0,15,15
"CD003833_pub5_data","4::overall",4,4,0,0,0,0,0,4,4
"CD003833_pub5_data","5::overall",4,4,0,0,0,0,0,4,4
"CD003833_pub5_data","6::overall",4,4,0,0,0,0,0,0,3
"CD003962_pub3_data","1::overall",13,13,0,0,0,0,0,4,8
"CD003962_pub3_data","2::overall",20,20,0,0,0,0,0,9,13
"CD003962_pub3_data","3::overall",14,14,0,0,0,0,0,4,5
"CD003962_pub3_data","4::overall",36,36,0,0,0,0,0,32,32
"CD003962_pub3_data","6::overall",12,12,0,0,0,0,0,11,11
"CD003962_pub3_data","8::overall",34,34,0,0,0,0,0,33,33
"CD003962_pub3_data","9::overall",11,11,0,0,0,0,0,7,9
"CD003962_pub3_data","10::overall",11,11,0,0,0,0,0,8,9
"CD003962_pub3_data","11::overall",5,5,0,0,0,0,0,5,5
"CD003962_pub3_data","12::overall",26,26,0,0,0,0,0,26,26
"CD003962_pub3_data","13::overall",18,18,0,0,0,0,0,7,11
"CD003962_pub3_data","15::overall",6,6,0,0,0,0,0,1,3
"CD003962_pub3_data","5::overall",8,8,0,0,0,0,0,6,6
"CD003962_pub3_data","7::overall",7,7,0,0,0,0,0,6,6
"CD003962_pub3_data","14::overall",4,4,0,0,0,0,0,0,1
"CD003962_pub3_data","16::overall",2,2,0,0,0,0,0,0,2
"CD003962_pub3_data","17::overall",2,2,0,0,0,0,0,0,1
"CD003962_pub3_data","18::overall",3,3,0,0,0,0,0,0,1
"CD003962_pub3_data","19::overall",3,3,0,0,0,0,0,1,3
"CD003962_pub3_data","20::overall",2,2,0,0,0,0,0,1,1
"CD004184_pub3_data","1::overall",2,2,0,0,0,0,0,0,2
"CD004184_pub3_data","2::overall",4,4,0,0,0,0,0,2,2
"CD004184_pub3_data","3::overall",14,14,0,0,0,0,0,0,2
"CD004184_pub3_data","4::overall",14,14,0,0,0,0,0,0,6
"CD004184_pub3_data","5::overall",52,52,0,0,0,0,0,52,52
"CD004184_pub3_data","6::overall",52,52,0,0,0,0,0,52,52
"CD004184_pub3_data","7::overall",14,14,0,0,0,0,0,14,14
"CD004184_pub3_data","8::overall",14,14,0,0,0,0,0,14,14
"CD004184_pub3_data","9::overall",10,10,0,0,0,0,0,10,10
"CD004184_pub3_data","10::overall",10,10,0,0,0,0,0,10,10
"CD004307_pub7_data","1::1",7,7,0,0,0,0,0,0,2
"CD004307_pub7_data","1::2",35,35,0,0,0,0,0,0,5
"CD004307_pub7_data","2::1",10,10,0,0,0,0,0,0,3
"CD004307_pub7_data","2::2",32,32,0,0,0,0,0,0,4
"CD004307_pub7_data","3::overall",49,49,0,0,0,0,0,46,47
"CD004307_pub7_data","1::overall",13,13,0,0,0,0,0,0,2
"CD004307_pub7_data","2::overall",11,11,0,0,0,0,0,0,0
"CD004372_pub3_data","1::overall",2,2,0,0,0,0,0,2,2
"CD004372_pub3_data","2::overall",2,2,0,0,0,0,0,2,2
"CD004376_pub4_data","4::overall",122,11,111,0,0,0,0,0,0
"CD004376_pub4_data","5::overall",179,123,56,0,0,0,0,19,43
"CD004376_pub4_data","6::overall",101,48,53,0,0,0,0,27,36
"CD004406_pub6_data","1::overall",17,17,0,0,0,0,0,0,0
"CD004406_pub6_data","2::overall",15,15,0,0,0,0,0,0,1
"CD004406_pub6_data","3::overall",11,11,0,0,0,0,0,0,0
"CD004406_pub6_data","4::overall",11,11,0,0,0,0,0,0,0
"CD004406_pub6_data","5::overall",4,4,0,0,0,0,0,0,0
"CD004406_pub6_data","6::overall",7,7,0,0,0,0,0,0,2
"CD004406_pub6_data","7::overall",10,10,0,0,0,0,0,0,0
"CD004406_pub6_data","9::overall",3,3,0,0,0,0,0,0,0
"CD004417_pub6_data","1::overall",55,55,0,0,0,0,0,0,0
"CD004417_pub6_data","2::overall",35,35,0,0,0,0,0,9,9
"CD004417_pub6_data","3::overall",18,18,0,0,0,0,0,10,10
"CD004417_pub6_data","4::overall",11,11,0,0,0,0,0,10,10
"CD004417_pub6_data","5::overall",2,2,0,0,0,0,0,0,0
"CD004508_pub5_data","1::overall",4,4,0,0,0,0,0,1,1
"CD004508_pub5_data","2::overall",6,6,0,0,0,0,0,0,0
"CD004508_pub5_data","3::overall",3,3,0,0,0,0,0,0,0
"CD004508_pub5_data","4::overall",4,4,0,0,0,0,0,0,0
"CD004508_pub5_data","5::overall",4,4,0,0,0,0,0,0,1
"CD004508_pub5_data","6::overall",3,3,0,0,0,0,0,1,2
"CD004508_pub5_data","7::overall",3,3,0,0,0,0,0,3,3
"CD004508_pub5_data","8::overall",5,5,0,0,0,0,0,5,5
"CD004508_pub5_data","9::overall",4,4,0,0,0,0,0,4,4
"CD004508_pub5_data","10::overall",3,3,0,0,0,0,0,3,3
"CD004508_pub5_data","11::overall",5,5,0,0,0,0,0,5,5
"CD004508_pub5_data","12::overall",3,3,0,0,0,0,0,0,0
"CD004508_pub5_data","13::overall",2,2,0,0,0,0,0,0,1
"CD004508_pub5_data","14::overall",4,4,0,0,0,0,0,0,3
"CD004508_pub5_data","15::overall",3,3,0,0,0,0,0,0,3
"CD004661_pub4_data","1::overall",55,50,5,0,0,0,0,7,16
"CD004661_pub4_data","2::overall",70,64,6,0,0,0,0,5,15
"CD004661_pub4_data","3::overall",55,49,6,0,0,0,0,10,10
"CD004661_pub4_data","4::overall",27,24,3,0,0,0,0,2,2
"CD004661_pub4_data","5::overall",31,29,2,0,0,0,0,8,15
"CD004661_pub4_data","6::overall",24,24,0,0,0,0,0,3,5
"CD004661_pub4_data","7::overall",23,23,0,0,0,0,0,0,0
"CD004661_pub4_data","8::overall",31,31,0,0,0,0,0,6,8
"CD004661_pub4_data","9::overall",22,22,0,0,0,0,0,0,0
"CD004661_pub4_data","10::overall",17,17,0,0,0,0,0,4,5
"CD004661_pub4_data","11::overall",21,21,0,0,0,0,0,9,11
"CD004661_pub4_data","12::overall",14,14,0,0,0,0,0,0,0
"CD004661_pub4_data","13::overall",18,18,0,0,0,0,0,11,12
"CD004661_pub4_data","14::overall",17,17,0,0,0,0,0,4,4
"CD004661_pub4_data","15::overall",19,19,0,0,0,0,0,8,9
"CD004661_pub4_data","16::overall",6,6,0,0,0,0,0,0,2
"CD004661_pub4_data","17::overall",4,4,0,0,0,0,0,0,1
"CD004661_pub4_data","18::overall",4,4,0,0,0,0,0,0,0
"CD004661_pub4_data","19::overall",8,8,0,0,0,0,0,0,0
"CD004661_pub4_data","20::overall",6,6,0,0,0,0,0,0,0
"CD004661_pub4_data","21::overall",7,7,0,0,0,0,0,0,1
"CD004661_pub4_data","22::overall",4,4,0,0,0,0,0,0,0
"CD004661_pub4_data","23::overall",2,2,0,0,0,0,0,0,0
"CD004661_pub4_data","25::overall",4,4,0,0,0,0,0,0,0
"CD004661_pub4_data","26::overall",2,2,0,0,0,0,0,0,0
"CD004667_pub6_data","1::overall",60,60,0,0,0,0,0,0,0
"CD004667_pub6_data","2::overall",64,64,0,0,0,0,0,0,0
"CD004667_pub6_data","3::overall",60,60,0,0,0,0,0,0,0
"CD004667_pub6_data","4::overall",48,48,0,0,0,0,0,0,0
"CD004667_pub6_data","5::overall",48,48,0,0,0,0,0,0,24
"CD004667_pub6_data","6::overall",40,40,0,0,0,0,0,0,0
"CD004667_pub6_data","7::overall",40,40,0,0,0,0,0,4,28
"CD004667_pub6_data","9::overall",3,3,0,0,0,0,0,3,3
"CD004667_pub6_data","10::overall",14,14,0,0,0,0,0,0,0
"CD004667_pub6_data","11::overall",14,14,0,0,0,0,0,0,0
"CD004667_pub6_data","12::overall",15,15,0,0,0,0,0,0,0
"CD004667_pub6_data","13::overall",7,7,0,0,0,0,0,0,2
"CD004667_pub6_data","14::overall",11,11,0,0,0,0,0,0,0
"CD004667_pub6_data","15::overall",8,8,0,0,0,0,0,0,0
"CD004667_pub6_data","18::overall",11,11,0,0,0,0,0,0,0
"CD004667_pub6_data","20::overall",8,8,0,0,0,0,0,0,0
"CD004667_pub6_data","22::overall",13,13,0,0,0,0,0,0,1
"CD004667_pub6_data","23::overall",13,13,0,0,0,0,0,0,0
"CD004667_pub6_data","24::overall",12,12,0,0,0,0,0,0,1
"CD004703_pub3_data","1::overall",40,40,0,0,0,0,0,31,38
"CD004703_pub3_data","2::overall",26,26,0,0,0,0,0,16,24
"CD004703_pub3_data","3::overall",33,33,0,0,0,0,0,17,31
"CD004703_pub3_data","4::overall",3,3,0,0,0,0,0,3,3
"CD004703_pub3_data","5::overall",15,15,0,0,0,0,0,1,8
"CD004736_pub6_data","1::overall",39,39,0,0,0,0,0,2,2
"CD004736_pub6_data","2::overall",39,39,0,0,0,0,0,2,3
"CD004736_pub6_data","3::overall",39,39,0,0,0,0,0,5,5
"CD004736_pub6_data","4::overall",38,38,0,0,0,0,0,2,2
"CD004736_pub6_data","5::overall",38,38,0,0,0,0,0,3,3
"CD004736_pub6_data","6::overall",20,20,0,0,0,0,0,2,2
"CD004736_pub6_data","7::overall",19,19,0,0,0,0,0,1,1
"CD004736_pub6_data","8::overall",20,20,0,0,0,0,0,3,3
"CD004736_pub6_data","9::overall",21,21,0,0,0,0,0,0,0
"CD004736_pub6_data","10::overall",27,27,0,0,0,0,0,4,6
"CD004736_pub6_data","11::overall",22,22,0,0,0,0,0,4,6
"CD004736_pub6_data","12::overall",22,22,0,0,0,0,0,4,6
"CD004736_pub6_data","13::overall",22,22,0,0,0,0,0,6,7
"CD004736_pub6_data","14::overall",23,23,0,0,0,0,0,8,10
"CD004736_pub6_data","15::overall",20,20,0,0,0,0,0,6,8
"CD004736_pub6_data","16::overall",13,13,0,0,0,0,0,6,9
"CD004736_pub6_data","17::overall",28,28,0,0,0,0,0,8,11
"CD004736_pub6_data","18::overall",29,29,0,0,0,0,0,7,11
"CD004736_pub6_data","19::overall",29,29,0,0,0,0,0,4,8
"CD004736_pub6_data","20::overall",33,33,0,0,0,0,0,4,12
"CD004736_pub6_data","21::overall",29,29,0,0,0,0,0,4,8
"CD004736_pub6_data","22::overall",24,24,0,0,0,0,0,12,17
"CD004736_pub6_data","23::overall",24,24,0,0,0,0,0,12,17
"CD004736_pub6_data","24::overall",22,22,0,0,0,0,0,11,15
"CD004736_pub6_data","25::overall",24,24,0,0,0,0,0,12,16
"CD004736_pub6_data","26::overall",22,22,0,0,0,0,0,11,15
"CD004736_pub6_data","27::overall",9,9,0,0,0,0,0,1,2
"CD004736_pub6_data","28::overall",26,26,0,0,0,0,0,5,8
"CD004736_pub6_data","29::overall",26,26,0,0,0,0,0,5,8
"CD004736_pub6_data","30::overall",24,24,0,0,0,0,0,2,5
"CD004736_pub6_data","31::overall",23,23,0,0,0,0,0,3,7
"CD004736_pub6_data","32::overall",25,25,0,0,0,0,0,7,10
"CD004736_pub6_data","33::overall",32,32,0,0,0,0,0,30,31
"CD004736_pub6_data","34::overall",32,32,0,0,0,0,0,28,29
"CD004736_pub6_data","35::overall",30,30,0,0,0,0,0,26,27
"CD004736_pub6_data","36::overall",34,34,0,0,0,0,0,31,32
"CD004736_pub6_data","37::overall",32,32,0,0,0,0,0,29,30
"CD004736_pub6_data","38::overall",23,23,0,0,0,0,0,4,7
"CD004736_pub6_data","39::overall",21,21,0,0,0,0,0,2,5
"CD004736_pub6_data","40::overall",23,23,0,0,0,0,0,5,8
"CD004736_pub6_data","41::overall",20,20,0,0,0,0,0,3,5
"CD004736_pub6_data","42::overall",19,19,0,0,0,0,0,2,5
"CD004736_pub6_data","43::overall",6,6,0,0,0,0,0,0,1
"CD004736_pub6_data","44::overall",8,8,0,0,0,0,0,1,2
"CD004736_pub6_data","45::overall",19,19,0,0,0,0,0,1,1
"CD004736_pub6_data","46::overall",12,12,0,0,0,0,0,0,0
"CD004736_pub6_data","47::overall",11,11,0,0,0,0,0,1,1
"CD004736_pub6_data","48::overall",20,20,0,0,0,0,0,17,17
"CD004736_pub6_data","49::overall",10,10,0,0,0,0,0,7,7
"CD004736_pub6_data","50::overall",11,11,0,0,0,0,0,2,2
"CD004736_pub6_data","51::overall",11,11,0,0,0,0,0,1,2
"CD004736_pub6_data","52::overall",7,7,0,0,0,0,0,2,4
"CD004736_pub6_data","53::overall",21,21,0,0,0,0,0,5,7
"CD004736_pub6_data","54::overall",14,14,0,0,0,0,0,6,6
"CD004736_pub6_data","55::overall",9,9,0,0,0,0,0,1,1
"CD004736_pub6_data","56::overall",19,19,0,0,0,0,0,18,19
"CD004736_pub6_data","57::overall",9,9,0,0,0,0,0,7,8
"CD004736_pub6_data","58::overall",9,9,0,0,0,0,0,1,2
"CD004736_pub6_data","59::overall",8,8,0,0,0,0,0,0,1
"CD004736_pub6_data","60::overall",5,5,0,0,0,0,0,1,3
"CD004736_pub6_data","61::overall",10,10,0,0,0,0,0,5,7
"CD004736_pub6_data","62::overall",8,8,0,0,0,0,0,6,6
"CD004736_pub6_data","63::overall",5,5,0,0,0,0,0,0,1
"CD004736_pub6_data","64::overall",2,2,0,0,0,0,0,0,1
"CD004736_pub6_data","65::overall",3,3,0,0,0,0,0,0,2
"CD004736_pub6_data","66::overall",2,2,0,0,0,0,0,0,2
"CD004736_pub6_data","67::overall",5,5,0,0,0,0,0,1,4
"CD004736_pub6_data","68::overall",7,7,0,0,0,0,0,0,2
"CD004736_pub6_data","69::overall",5,5,0,0,0,0,0,2,3
"CD004736_pub6_data","70::overall",3,3,0,0,0,0,0,1,1
"CD004736_pub6_data","71::overall",4,4,0,0,0,0,0,1,2
"CD004736_pub6_data","74::overall",2,2,0,0,0,0,0,0,2
"CD004736_pub6_data","75::overall",4,4,0,0,0,0,0,1,3
"CD004736_pub6_data","76::overall",5,5,0,0,0,0,0,0,1
"CD004736_pub6_data","77::overall",3,3,0,0,0,0,0,3,3
