"ma_id","review_id","analysis_id","effect_type","k","theta","se_std","se_hksj","se_ratio","ci_std_lo","ci_std_hi","ci_hksj_lo","ci_hksj_hi","ci_width_ratio","p_std","p_hksj","sig_std","sig_hksj","conclusion_changed","tau2","I2","R","R_cat","k_cat"
"CD015968_9","CD015968",9,"MD",2,-0.37867831774516,1.70671172235545,0.86567646440376,0.507218912874772,-3.72377182555416,2.96641519006384,-11.3781407097472,10.6207840742569,3.28823764308058,0.824410438001438,0.737485391966691,FALSE,FALSE,FALSE,0,0,0.999999999999164,"Excellent","2-3"
"CD016001_1","CD016001",1,"logRR",29,-0.0604760755993219,0.341527191615463,0.0420990597098864,0.123267080172308,-0.729857070906739,0.608904919708095,-0.146712090171918,0.0257599389732738,0.128829493482992,0.859449137994177,0.161935079031554,FALSE,FALSE,FALSE,0,0,0.968861638852063,"Excellent","21+"
"CD016001_10","CD016001",10,"MD",5,1.77667499430781,0.291303013038392,0.207812950115589,0.71339100803671,1.20573158016456,2.34761840845106,1.19969374616267,2.35365624245295,1.01057518810503,1.06693011995409e-09,0.00102754562383136,TRUE,TRUE,FALSE,0,0,0.328976980337566,"Low","4-5"
"CD016001_11","CD016001",11,"MD",2,2.55940116540101,0.95985203108961,0.44873562098508,0.46750499707302,0.678125753977751,4.44067657682426,-3.14232550724992,8.26112783805193,3.03077722593385,0.0076656125083854,0.110494437174402,TRUE,FALSE,TRUE,0,0,0.999999999997393,"Excellent","2-3"
"CD016001_13","CD016001",13,"MD",7,0.0169048268080693,0.0393559988778231,0.038139150478384,0.969080993136097,-0.0602315135680628,0.0940411671842014,-0.0764183124900897,0.110227966106228,1.20984660204382,0.667533044413856,0.673126167092926,FALSE,FALSE,FALSE,0.0047184806815292,51.7562570236552,0.660315529714405,"Moderate","6-10"
"CD016001_16","CD016001",16,"MD",6,2.65034195149029,0.786883831116005,0.650210751392393,0.826310982232569,1.10807798248602,4.19260592049456,0.978922004625565,4.32176189835501,1.08374440462604,0.000756746996671811,0.00957616932513614,TRUE,TRUE,FALSE,0.765740285542037,20.5291491771932,0.662149336554613,"Moderate","6-10"
"CD016001_23","CD016001",23,"MD",4,-4.52228968887872,1.62690187867335,1.57334285093472,0.96707912847067,-7.71095877745905,-1.3336206002984,-9.52936883178047,0.484789454023026,1.57027242520516,0.00544101120417752,0.0638245042526839,TRUE,FALSE,TRUE,3.0531438581094,28.6008036875925,0.745012231522186,"High","4-5"
"CD016001_25","CD016001",25,"MD",2,9.17383512881296,3.06079685450189,1.77291347534065,0.579232650717414,3.17478352999578,15.1728867276301,-13.3531664683884,31.7008367260143,3.75509382210397,0.00272467570145025,0.121533368790149,TRUE,FALSE,TRUE,0,0,0.999999999999641,"Excellent","2-3"
"CD016001_8","CD016001",8,"MD",8,22.8993915401641,3.56280478630277,3.08125897757582,0.864840810089214,15.9164224750638,29.8823606052645,15.6133718363504,30.1854112439779,1.04339853662363,1.29848051692375e-10,0.000145439233731395,TRUE,TRUE,FALSE,0,0,0.747245508036753,"High","6-10"
"CD016001_9","CD016001",9,"MD",5,29.461365434816,4.18765114074089,2.52158284044223,0.602147303033486,21.2537200191458,37.6690108504863,22.4603291001195,36.4624017695126,0.852989618841239,1.9883839595025e-12,0.000306842331990668,TRUE,TRUE,FALSE,0,0,0.866089497726487,"High","4-5"
"CD016002_1","CD016002",1,"logRR",34,-0.259446241501701,0.290805486637759,0.122344351883442,0.420708540605492,-0.829414521818353,0.310522038814951,-0.508357696965088,-0.010534786038314,0.436711066316009,0.372304933070883,0.0415561343372629,FALSE,TRUE,TRUE,0,0,0.793409182574913,"High","21+"
"CD016002_10","CD016002",10,"GIV",3,0.0585907958211487,0.305075293062783,0.320593267878642,1.05086604903356,-0.539345791154908,0.656527382797205,-1.32081070335619,1.43799229499849,2.30693610195921,0.847700252132603,0.871836735803732,FALSE,FALSE,FALSE,0.156452683305719,55.9816561064023,0.360304591730659,"Low","2-3"
"CD016002_11","CD016002",11,"MD",3,2.42310632542173,2.46648162373456,2.32558096705625,0.942873826700165,-2.41110882562788,7.25732147647135,-7.58306097073622,12.4292736215797,2.06986387314296,0.325895882551252,0.406843831137522,FALSE,FALSE,FALSE,11.9000285103262,65.3554590316017,0.316217902851901,"Low","2-3"
"CD016002_16","CD016002",16,"MD",22,0.418145675382403,0.105180856129719,0.123195034822604,1.17126860681442,0.211994985505065,0.624296365259742,0.161947575363608,0.674343775401199,1.24277100489567,7.0233839660542e-05,0.00273519093548389,TRUE,TRUE,FALSE,0,0,0.607626042127276,"Moderate","21+"
"CD016002_18","CD016002",18,"MD",10,0.0710475755329229,0.0274584639317798,0.0495885342544013,1.80594713446474,0.0172299751558423,0.124865175910003,-0.0411294824233352,0.183224633489181,2.08439352870202,0.00966874586235965,0.18573742602343,TRUE,FALSE,TRUE,0.00140419476641935,22.2340405211233,0.608600898596154,"Moderate","6-10"
"CD016002_19","CD016002",19,"MD",5,1.16889377829526,1.9943093878257,2.03658254454762,1.02119689000111,-2.73988079587324,5.07766835246377,-4.48556585884525,6.82335341543577,1.44660673821113,0.557798529508341,0.596733070381757,FALSE,FALSE,FALSE,9.88906679971747,50.7133222689282,0.361325259199529,"Low","4-5"
"CD016002_2","CD016002",2,"MD",21,0.497774432546505,0.136564463550947,0.140050948588836,1.02552995814016,0.230113002418617,0.765435862674394,0.205633273035282,0.789915592057729,1.09145781434269,0.00026741492518082,0.00198875979739101,TRUE,TRUE,FALSE,4.14099122700691e-07,7.05722642328671e-05,0.632546708090791,"Moderate","21+"
"CD016002_20","CD016002",20,"MD",3,3.87761044237578,1.87129553403141,1.41186853272252,0.754487202607103,0.209938591243569,7.54528229350799,-2.19716955399016,9.95239043874172,1.65630411959856,0.0382511855327141,0.11094394485633,TRUE,FALSE,TRUE,0,0,0.968237795402083,"Excellent","2-3"
"CD016002_21","CD016002",21,"MD",4,1.81997178519069,1.81205832808868,1.93528002873974,1.06800095711104,-1.73159727574899,5.37154084613038,-4.33895299196145,7.97889656234283,1.73414191628378,0.315201697338447,0.416380172443709,FALSE,FALSE,FALSE,3.47149714241841,26.085473455439,0.823388551063664,"High","4-5"
"CD016002_22","CD016002",22,"MD",4,-0.150789313620357,0.26709562172177,0.0699539126156993,0.261905875374361,-0.674287112623359,0.372708485382646,-0.373413884364329,0.0718352571236148,0.425263623205214,0.572378658612116,0.120077701245756,FALSE,FALSE,FALSE,0,0,0.999999999995195,"Excellent","4-5"
"CD016002_23","CD016002",23,"MD",6,-0.217768714943579,0.437199732257279,0.439045471580241,1.00422173022255,-1.0746644442184,0.639127014331241,-1.34637102920613,0.910833599318967,1.31708243570973,0.618414320973158,0.640921977566859,FALSE,FALSE,FALSE,0.679344982557376,62.8774376032827,0.309520098201974,"Low","6-10"
"CD016002_24","CD016002",24,"MD",9,-0.0237139800378099,0.0734388024013152,0.052348794878599,0.71282201189138,-0.167651387812141,0.120223427736521,-0.144430517500814,0.097002557425194,0.838673832811178,0.746764884151802,0.662582572273201,FALSE,FALSE,FALSE,0,0,0.256747403467431,"Very Low","6-10"
"CD016002_25","CD016002",25,"MD",9,-0.117975554849871,0.150694283717103,0.0724099129507674,0.480508690606354,-0.413330923611453,0.177379813911711,-0.284953113544115,0.0490020038443723,0.56534458606382,0.433697528546445,0.141903579566278,FALSE,FALSE,FALSE,0,0,0.627675846755302,"Moderate","6-10"
"CD016002_3","CD016002",3,"logRR",12,-0.0280048205439907,0.477403602263092,0.388988638891093,0.814800384930329,-0.963698687069336,0.907689045981354,-0.884163042187532,0.828153401099551,0.914998219260371,0.953222377190413,0.943899076309553,FALSE,FALSE,FALSE,0,0,0.745579594761007,"High","11-20"
"CD016002_4","CD016002",4,"logRR",5,0.754375332223302,0.353032171625791,0.116360318909242,0.329602592232253,0.062444990452789,1.44630567399382,0.431307294348482,1.07744337009812,0.466908326419323,0.0326105311978447,0.00291805871513175,TRUE,TRUE,FALSE,0,0,0.73950953114589,"High","4-5"
"CD016002_5","CD016002",5,"MD",5,-1.84510622353202,4.0328627165051,3.99493606390477,0.990595600379573,-9.74937190247638,6.05915945541234,-12.9368269037385,9.24661445667451,1.40325757391392,0.647298956485864,0.668182758894358,FALSE,FALSE,FALSE,59.3245462310002,76.0184367965644,0.329548293793351,"Low","4-5"
"CD016002_6","CD016002",6,"MD",5,-1.04778609845556,0.900380936361959,0.879988352306293,0.977351159679076,-2.81250030609145,0.716928109180327,-3.49102545184744,1.39545325493632,1.38449576867462,0.244539845015631,0.299608093702685,FALSE,FALSE,FALSE,2.80304049742872e-06,5.09246752962531e-05,0.662703812158788,"Moderate","4-5"
"CD016002_7","CD016002",7,"MD",5,2.39722253833742,1.09217850845421,1.12020738551924,1.02566327468272,0.256591997078494,4.53785307959635,-0.712971773993881,5.50741685066872,1.45293372788289,0.0281707764225243,0.0990899290842901,TRUE,FALSE,TRUE,3.67935679664084,82.5144789474272,0.61755698003525,"Moderate","4-5"
"CD016002_8","CD016002",8,"MD",6,0.0488770695441407,0.0532544993660683,0.0732344307014857,1.37517827738979,-0.0554998312280642,0.153253970316346,-0.139378027760265,0.237132166848546,1.8036088053166,0.35872269707799,0.534074814861743,FALSE,FALSE,FALSE,1.8742750541229e-06,0.00658661236797789,0.614430868280981,"Moderate","6-10"
"CD016002_9","CD016002",9,"MD",3,0.0327190050684033,0.0520305418468686,0.119366519281853,2.29416252540981,-0.0692589830475634,0.13469699318437,-0.480873674960353,0.54631168509716,5.03630920277337,0.529452310800718,0.809719400478502,FALSE,FALSE,FALSE,0,0,0.830540201171237,"High","2-3"
"CD016031_1","CD016031",1,"MD",4,1.20713790344915,3.46381997389093,3.65731457968962,1.05586162308006,-5.58182449430755,7.99610030120585,-10.4320693679443,12.8463451748426,1.71443095269454,0.727465441636685,0.76305850891181,FALSE,FALSE,FALSE,44.2811863233556,99.5454611306717,0.361406354763331,"Low","4-5"
"CD016031_16","CD016031",16,"logRR",18,-0.0567939782261883,0.0792066522760763,0.0529500084326882,0.668504562572976,-0.212036164023285,0.0984482075709087,-0.168508730863879,0.0549207744115027,0.719615947585943,0.473352217978013,0.298443109263762,FALSE,FALSE,FALSE,0,0,0.5,"Low","11-20"
"CD016031_2","CD016031",2,"MD",3,-1.59532107595209,1.66661429482381,1.72840691117247,1.03707673487536,-4.86182506992638,1.67118291802219,-9.03205579042617,5.84141363852199,2.27666481602123,0.338454849483931,0.453446559959648,FALSE,FALSE,FALSE,7.73341171571306,98.1992339667972,0.689972970650492,"Moderate","2-3"
"CD016031_5","CD016031",5,"MD",10,0.151931174247843,0.198942754589517,0.365596761387253,1.83769829739011,-0.2379894597328,0.541851808228486,-0.675106158220158,0.978968506715844,2.12104018201062,0.445050257672046,0.687457524836734,FALSE,FALSE,FALSE,0,0,0.743645669021372,"High","6-10"
"CD016031_6","CD016031",6,"logRR",5,0.207693479959911,0.216483426082697,0.196979314199732,0.909904826268249,-0.216606238412015,0.631993198331836,-0.339208772775153,0.754595732694974,1.2889526649548,0.337358947688554,0.351179197289451,FALSE,FALSE,FALSE,0.143103316260481,68.8493833032235,0.633351848671268,"Moderate","4-5"
"CD016058_pub2_1","CD016058_pub2",1,"logRR",10,0.291732603982793,0.0523995541458953,0.0344368894820067,0.657198139246083,0.189031365050882,0.394433842914705,0.213830947776582,0.369634260189005,0.758526937127398,2.58474229707217e-08,1.39682830471354e-05,TRUE,TRUE,FALSE,0,0,0.589779290314298,"Moderate","6-10"
"CD016058_pub2_2","CD016058_pub2",2,"logRR",10,0.15246193231956,0.097511197577041,0.0664264231288664,0.681218411622775,-0.0386565030208101,0.343580367659929,0.00219492343953009,0.302728941199589,0.786250727787791,0.117927383560209,0.0473699533087196,FALSE,TRUE,TRUE,0,0,0.598481532056639,"Moderate","6-10"
"CD016058_pub2_5","CD016058_pub2",5,"MD",5,0.379088551010611,2.06567114108112,1.55986972553519,0.755139428785742,-3.66955248941213,4.42772959143336,-3.95180411319778,4.709981215219,1.06971515157001,0.854391325260473,0.81993916903285,FALSE,FALSE,FALSE,2.46300470356311e-06,5.1905454174211e-06,0.387559975955178,"Low","4-5"
"CD016058_pub2_6","CD016058_pub2",6,"MD",3,-1.53062750886103,1.17364834856107,1.62557868403512,1.38506451785846,-3.83093600255564,0.769680984833579,-8.52492807114729,5.46367305342523,3.04059241682513,0.192178373149658,0.445796919928083,FALSE,FALSE,FALSE,6.44749575213649e-06,0.00012781318326955,0.206552138133002,"Very Low","2-3"
"CD016058_pub2_7","CD016058_pub2",7,"MD",3,0.637415311435972,1.37904056604755,0.457571418381175,0.331804175777523,-2.06545453123695,3.34028515410889,-1.33135560091712,2.60618622378907,0.728400191999679,0.643926067958234,0.298246482374132,FALSE,FALSE,FALSE,0,0,0.91300335959627,"Excellent","2-3"
"CD016058_pub2_8","CD016058_pub2",8,"MD",2,-2.29510221695936,2.16798518321496,1.62174045055049,0.748040375509198,-6.54427509507715,1.95407066115842,-22.9012684105901,18.3110639766714,4.84945347828693,0.289766624385507,0.391615342663046,FALSE,FALSE,FALSE,0,0,0.999999999999863,"Excellent","2-3"
"CD016064_1","CD016064",1,"GIV",196,-0.207166063657623,0.0331758181372137,0.0338820367031565,1.02128714845922,-0.272189472364212,-0.142142654951033,-0.273988353708814,-0.140343773606432,1.02766513445518,4.25185206735712e-10,5.19236367696154e-09,TRUE,TRUE,FALSE,0.162167879245154,88.5934368894825,0.53992141632908,"Moderate","21+"
"CD016064_2","CD016064",2,"GIV",152,-0.0943648800281898,0.0158676405207288,0.0165786075562929,1.04480609669946,-0.125464883968447,-0.063264876087933,-0.127120874996313,-0.0616088850600665,1.05324729318516,2.73099114489217e-09,6.34148313285434e-08,TRUE,TRUE,FALSE,0.00814941763812488,26.1830578652422,0.658119239730858,"Moderate","21+"
"CD016064_3","CD016064",3,"GIV",77,-0.0840192881147727,0.0352458136223699,0.0339173961494671,0.962309921764446,-0.153099813420429,-0.0149387628091164,-0.151571637016134,-0.0164669392134118,0.97787833260483,0.0171344923424119,0.0154642587529387,TRUE,TRUE,FALSE,0.00887684326446064,11.6914187585328,0.746490095215734,"High","21+"
"CD016064_4","CD016064",4,"GIV",35,-0.309411588544108,0.080110810229333,0.0761571128459338,0.95064714272542,-0.466425891365924,-0.152397285722293,-0.464181462970747,-0.154641714117469,0.985705579970483,0.000112326773338224,0.00027037048617694,TRUE,TRUE,FALSE,0.145849760717953,84.7758299184746,0.486064193566255,"Low","21+"
"CD016064_6","CD016064",6,"GIV",33,-0.329012853898323,0.098042225818544,0.105892464591907,1.08006997707184,-0.521172085466813,-0.136853622329834,-0.544708745846748,-0.113316961949899,1.12248519203485,0.000791277425199495,0.00394473962771135,TRUE,TRUE,FALSE,0.213700710413825,88.8681734575343,0.45547999582668,"Low","21+"
"CD016064_7","CD016064",7,"GIV",19,-0.413305564196454,0.11538912245334,0.115482093636777,1.00080571878407,-0.639464088412682,-0.187147039980226,-0.655924439971139,-0.170686688421769,1.07278236190965,0.000341180587036329,0.00214528539916129,TRUE,TRUE,FALSE,0.186259665886535,81.0549624953177,0.706761308850612,"High","11-20"
"CD016064_8","CD016064",8,"GIV",11,-0.411617591617504,0.174640846812169,0.168105181417478,0.962576536280082,-0.753907361598931,-0.0693278216360756,-0.786179277553987,-0.0370559056810197,1.09428244366405,0.0184263391259764,0.0343416121264712,TRUE,TRUE,FALSE,0.220141699051716,81.344672699469,0.699359086596555,"Moderate","11-20"
"CD016064_9","CD016064",9,"GIV",10,-0.191484477723751,0.0963644138632097,0.0941907272491091,0.977443056757589,-0.380355258286954,-0.00261369716054774,-0.404558706039495,0.0215897505919931,1.12814818512619,0.0469127523837606,0.0725882951980145,TRUE,FALSE,TRUE,0.0342873943659945,43.2351382937096,0.74145499492466,"High","6-10"
"CD016119_10","CD016119",10,"GIV",6,0,3.12490297095835,0,0,-6.12469727826058,6.12469727826058,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD016119_12","CD016119",12,"GIV",16,0,0.0394413428854167,0,0,-0.0773036115573117,0.0773036115573117,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","11-20"
"CD016119_2","CD016119",2,"GIV",9,0,0.147014394448292,0,0,-0.288142918327618,0.288142918327618,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD016119_4","CD016119",4,"GIV",16,0,0.0253151930851018,0,0,-0.0496168667084769,0.0496168667084769,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","11-20"
"CD016119_5","CD016119",5,"GIV",15,0,0.0242123000279975,0,0,-0.0474552360377532,0.0474552360377532,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","11-20"
"CD016119_6","CD016119",6,"GIV",13,0,0.0317332029272025,0,0,-0.0621959348514178,0.0621959348514178,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","11-20"
